user_id,age,age_group,gender,device_model,os,avg_screen_time_hrs,daily_data_gb,app_count,battery_drain_pct,charging_freq,primary_use,usage_score,behaviour_category
5891,21,18-25,Male,iPhone 14,iOS,4.27,5.75,77,64.6,2,Social,23.87,Moderate
7757,22,18-25,Female,iPhone 14,iOS,12.15,7.62,51,190.0,1,Gaming,77.34,Dangerous
5993,56,46-60,Female,iPhone 14,iOS,4.03,0.1,49,37.7,1,Mixed,13.47,Minimal
5984,20,18-25,Female,Xiaomi 13,Android,8.41,0.12,54,99.0,0,Gaming,45.84,High
2353,24,18-25,Female,Google Pixel 8,Android,17.0,21.52,37,226.8,4,Social,98.73,Dangerous
5587,36,36-45,Male,iPhone 14,iOS,6.78,3.35,80,64.2,1,Mixed,21.26,Moderate
6335,38,36-45,Female,iPhone 14,iOS,5.91,0.1,174,64.6,1,Work,26.39,Moderate
7458,49,46-60,Male,iPhone 14,iOS,7.16,0.58,78,68.6,0,Work,30.22,Moderate
1481,38,36-45,Female,iPhone 14,iOS,8.31,1.63,73,101.6,1,Work,44.3,High
4540,33,26-35,Male,Xiaomi 13,Android,6.93,0.1,32,70.3,2,Mixed,25.82,Moderate
6699,41,36-45,Male,Xiaomi 13,Android,5.15,2.66,33,53.5,0,Mixed,17.23,Minimal
4777,37,36-45,Female,Xiaomi 13,Android,5.77,3.11,92,42.8,2,Mixed,19.59,Minimal
4518,38,36-45,Male,Samsung Galaxy S24,Android,2.82,0.13,41,30.7,0,Work,14.23,Minimal
6150,41,36-45,Male,OnePlus 11,Android,8.12,0.1,30,95.9,1,Mixed,37.69,Moderate
4016,23,18-25,Female,OnePlus 11,Android,6.89,6.1,75,70.1,0,Social,32.38,Moderate
5123,40,36-45,Female,iPhone 14,iOS,5.57,2.31,46,54.3,0,Mixed,16.79,Minimal
6294,43,36-45,Female,OnePlus 11,Android,1.88,0.14,61,21.9,0,Work,1.73,Minimal
6412,47,46-60,Female,Google Pixel 8,Android,5.43,0.66,71,53.9,0,Work,31.56,Moderate
6281,48,46-60,Male,iPhone 14,iOS,4.5,1.43,49,55.2,0,Social,28.92,Moderate
7894,35,26-35,Male,iPhone 14,iOS,3.79,0.21,105,60.0,0,Social,19.07,Minimal
3420,40,36-45,Male,Samsung Galaxy S24,Android,3.96,0.2,57,39.0,0,Work,9.57,Minimal
7483,42,36-45,Male,Xiaomi 13,Android,7.73,5.17,55,139.4,3,Gaming,47.2,High
3829,46,46-60,Male,iPhone 14,iOS,6.9,4.83,49,84.7,0,Social,42.75,High
2795,26,26-35,Male,Samsung Galaxy S24,Android,7.97,4.17,50,99.0,0,Gaming,32.68,Moderate
3554,39,36-45,Male,Google Pixel 8,Android,4.7,0.12,66,36.9,0,Work,13.76,Minimal
4880,46,46-60,Male,iPhone 14,iOS,12.04,0.56,31,98.0,0,Work,56.79,Dangerous
8451,41,36-45,Male,Samsung Galaxy S24,Android,1.66,0.1,33,24.2,0,Work,2.76,Minimal
2861,22,18-25,Female,Samsung Galaxy S24,Android,1.78,0.3,83,21.5,1,Work,1.0,Minimal
3211,37,36-45,Female,OnePlus 11,Android,7.07,0.1,72,85.2,1,Social,27.57,Moderate
6104,34,26-35,Male,OnePlus 11,Android,8.43,4.5,26,161.3,2,Gaming,51.43,High
2714,27,26-35,Male,iPhone 14,iOS,6.67,0.14,84,64.8,1,Work,25.7,Moderate
1622,41,36-45,Male,Samsung Galaxy S24,Android,5.77,0.23,60,48.0,1,Work,23.67,Moderate
1718,38,36-45,Male,Google Pixel 8,Android,7.82,3.31,30,155.0,2,Gaming,53.31,Dangerous
1990,39,36-45,Female,Google Pixel 8,Android,8.8,0.2,60,72.2,1,Work,32.3,Moderate
8210,39,36-45,Male,iPhone 14,iOS,10.65,1.92,44,189.8,1,Gaming,64.61,Dangerous
1101,30,26-35,Female,Google Pixel 8,Android,4.47,2.58,57,75.7,1,Social,19.42,Minimal
2688,38,36-45,Female,iPhone 14,iOS,3.42,1.23,70,54.6,0,Social,12.37,Minimal
6080,30,26-35,Male,iPhone 14,iOS,4.28,2.72,48,61.4,0,Social,21.94,Moderate
7752,31,26-35,Male,Samsung Galaxy S24,Android,5.73,1.08,65,99.0,0,Gaming,27.65,Moderate
4477,31,26-35,Male,Xiaomi 13,Android,4.73,2.7,95,44.2,1,Mixed,25.1,Moderate
3176,28,26-35,Male,Google Pixel 8,Android,6.68,1.7,48,70.3,0,Mixed,44.91,High
3209,38,36-45,Female,Google Pixel 8,Android,7.74,0.31,47,91.9,0,Work,34.86,Moderate
5670,32,26-35,Male,iPhone 14,iOS,4.75,1.33,44,65.5,1,Social,23.15,Moderate
7396,30,26-35,Male,Google Pixel 8,Android,9.21,3.77,62,84.9,1,Mixed,36.83,Moderate
4923,44,36-45,Male,Google Pixel 8,Android,9.68,3.23,22,99.0,0,Mixed,50.28,High
5009,25,18-25,Male,OnePlus 11,Android,8.35,6.32,56,108.3,2,Social,46.81,High
3490,32,26-35,Male,Xiaomi 13,Android,4.61,1.44,35,34.4,1,Mixed,14.65,Minimal
6946,27,26-35,Male,OnePlus 11,Android,6.93,7.67,120,97.4,1,Social,36.01,Moderate
2082,28,26-35,Male,Samsung Galaxy S24,Android,12.76,7.97,78,184.4,4,Social,72.57,Dangerous
3330,25,18-25,Male,OnePlus 11,Android,5.37,0.1,62,94.9,1,Gaming,33.9,Moderate
3413,27,26-35,Male,iPhone 14,iOS,9.14,1.84,47,171.2,1,Gaming,53.03,Dangerous
6563,24,18-25,Male,OnePlus 11,Android,7.79,6.81,59,107.0,2,Social,33.49,Moderate
8489,46,46-60,Female,Samsung Galaxy S24,Android,7.29,0.43,27,62.4,1,Work,19.69,Minimal
8480,47,46-60,Male,Samsung Galaxy S24,Android,7.5,0.9,52,65.8,0,Mixed,35.53,Moderate
4893,27,26-35,Male,Samsung Galaxy S24,Android,0.5,0.1,42,23.6,0,Work,6.05,Minimal
7866,40,36-45,Male,Google Pixel 8,Android,7.08,2.63,74,65.7,2,Mixed,39.15,Moderate
8440,43,36-45,Female,Xiaomi 13,Android,3.14,0.1,68,23.5,0,Work,7.74,Minimal
6487,34,26-35,Female,Xiaomi 13,Android,4.17,0.1,103,42.2,1,Mixed,18.48,Minimal
7101,25,18-25,Female,Samsung Galaxy S24,Android,6.44,0.26,53,70.4,2,Work,36.82,Moderate
7029,34,26-35,Male,iPhone 14,iOS,7.5,0.1,73,76.4,1,Work,34.04,Moderate
6882,30,26-35,Male,Google Pixel 8,Android,6.13,3.3,99,94.0,0,Social,30.34,Moderate
4894,21,18-25,Female,iPhone 14,iOS,11.58,10.33,41,179.8,1,Social,67.2,Dangerous
5664,24,18-25,Female,iPhone 14,iOS,4.83,0.73,24,89.9,0,Gaming,33.6,Moderate
2408,30,26-35,Female,Xiaomi 13,Android,4.6,0.17,75,42.5,0,Work,19.89,Minimal
7797,37,36-45,Male,iPhone 14,iOS,7.35,1.7,40,78.6,0,Work,25.83,Moderate
6181,25,18-25,Female,OnePlus 11,Android,4.69,7.74,43,79.8,0,Social,33.82,Moderate
6719,36,36-45,Male,iPhone 14,iOS,6.76,2.29,80,48.0,0,Mixed,33.96,Moderate
6994,25,18-25,Male,Samsung Galaxy S24,Android,7.33,2.31,67,70.4,0,Work,32.15,Moderate
5110,26,26-35,Female,Samsung Galaxy S24,Android,5.17,0.1,39,65.4,1,Work,27.13,Moderate
6209,36,36-45,Male,iPhone 14,iOS,0.5,0.1,66,10.8,0,Work,4.83,Minimal
8288,43,36-45,Female,Google Pixel 8,Android,8.49,1.1,74,79.7,1,Mixed,34.57,Moderate
7774,35,26-35,Male,iPhone 14,iOS,8.49,4.79,80,61.5,1,Mixed,32.47,Moderate
5923,27,26-35,Female,iPhone 14,iOS,1.79,0.12,52,23.0,0,Work,10.94,Minimal
7506,40,36-45,Female,iPhone 14,iOS,9.63,5.23,45,135.2,1,Social,52.1,High
7226,32,26-35,Male,iPhone 14,iOS,4.32,2.26,29,51.8,0,Social,16.06,Minimal
5699,20,18-25,Female,iPhone 14,iOS,8.78,5.32,46,122.2,2,Social,43.34,High
7896,43,36-45,Female,Google Pixel 8,Android,6.83,0.15,82,65.4,0,Work,29.11,Moderate
7758,55,46-60,Female,Samsung Galaxy S24,Android,4.37,2.36,96,44.6,1,Mixed,13.79,Minimal
1609,29,26-35,Female,iPhone 14,iOS,3.43,2.31,84,40.4,0,Social,8.8,Minimal
1752,24,18-25,Female,Xiaomi 13,Android,8.89,10.9,53,123.6,1,Social,50.54,High
5139,32,26-35,Female,Samsung Galaxy S24,Android,12.21,3.44,77,98.0,2,Mixed,50.37,High
8101,33,26-35,Male,Xiaomi 13,Android,1.93,0.1,50,30.5,0,Social,6.82,Minimal
6004,21,18-25,Female,iPhone 14,iOS,6.73,4.08,42,79.1,1,Social,31.18,Moderate
2325,48,46-60,Male,iPhone 14,iOS,6.89,0.24,28,92.2,1,Social,30.06,Moderate
7865,42,36-45,Male,Xiaomi 13,Android,3.19,0.1,31,35.4,0,Work,24.0,Moderate
7256,27,26-35,Female,iPhone 14,iOS,7.96,2.08,43,71.7,2,Mixed,34.78,Moderate
5296,40,36-45,Male,OnePlus 11,Android,2.2,0.1,55,27.8,0,Work,12.94,Minimal
8296,33,26-35,Male,iPhone 14,iOS,7.97,7.27,65,128.7,2,Social,41.87,High
7882,23,18-25,Male,Xiaomi 13,Android,6.08,0.28,47,75.0,0,Social,29.44,Moderate
6791,40,36-45,Female,iPhone 14,iOS,8.2,0.3,53,53.2,0,Work,27.95,Moderate
3230,42,36-45,Female,Samsung Galaxy S24,Android,6.24,0.34,103,61.1,0,Work,31.36,Moderate
8044,44,36-45,Female,iPhone 14,iOS,7.54,0.1,70,70.8,0,Work,20.72,Moderate
3957,28,26-35,Female,iPhone 14,iOS,8.58,3.64,77,178.5,1,Gaming,51.04,High
8208,29,26-35,Male,iPhone 14,iOS,8.74,4.16,43,153.7,1,Gaming,58.13,Dangerous
8257,33,26-35,Male,Xiaomi 13,Android,8.31,8.69,53,99.0,0,Social,43.82,High
7054,44,36-45,Female,Xiaomi 13,Android,3.35,0.1,68,35.5,0,Work,16.73,Minimal
4678,49,46-60,Female,iPhone 14,iOS,4.07,0.8,72,37.3,1,Work,14.17,Minimal
1509,28,26-35,Female,iPhone 14,iOS,2.92,2.64,48,40.0,1,Social,19.64,Minimal
1060,45,36-45,Male,iPhone 14,iOS,5.04,1.41,67,90.3,0,Gaming,26.54,Moderate
4962,49,46-60,Male,Google Pixel 8,Android,5.57,2.84,60,102.9,2,Gaming,35.07,Moderate
7397,40,36-45,Male,OnePlus 11,Android,7.51,0.23,63,61.2,0,Mixed,26.81,Moderate
6272,22,18-25,Male,Xiaomi 13,Android,5.96,3.3,44,75.2,0,Social,26.28,Moderate
1346,41,36-45,Female,Samsung Galaxy S24,Android,3.51,0.1,62,35.2,1,Work,16.78,Minimal
7096,43,36-45,Male,iPhone 14,iOS,8.08,1.54,20,163.7,2,Gaming,37.55,Moderate
2730,33,26-35,Male,iPhone 14,iOS,5.28,2.12,89,67.5,1,Social,26.77,Moderate
4508,38,36-45,Female,Xiaomi 13,Android,6.42,0.1,60,79.1,0,Work,31.14,Moderate
2298,38,36-45,Female,Samsung Galaxy S24,Android,5.59,0.91,82,81.0,0,Social,34.27,Moderate
8141,21,18-25,Male,OnePlus 11,Android,10.1,0.44,22,133.7,1,Social,44.0,High
3802,43,36-45,Female,Google Pixel 8,Android,6.15,6.27,116,82.9,3,Social,37.96,Moderate
7028,24,18-25,Female,iPhone 14,iOS,8.01,7.12,114,99.0,0,Social,39.68,Moderate
2924,28,26-35,Female,Xiaomi 13,Android,10.21,1.55,79,213.2,3,Gaming,58.29,Dangerous
5487,43,36-45,Male,iPhone 14,iOS,10.04,1.74,70,86.5,1,Work,35.78,Moderate
3874,45,36-45,Female,Xiaomi 13,Android,9.57,6.84,101,146.0,1,Social,61.69,Dangerous
5880,28,26-35,Male,Xiaomi 13,Android,5.34,3.0,43,37.0,0,Mixed,16.07,Minimal
7969,39,36-45,Male,Xiaomi 13,Android,6.85,1.94,56,65.2,2,Work,34.01,Moderate
4094,33,26-35,Male,OnePlus 11,Android,5.81,3.18,30,100.6,1,Gaming,38.76,Moderate
6713,40,36-45,Female,iPhone 14,iOS,2.57,0.84,96,38.7,0,Mixed,5.21,Minimal
8391,24,18-25,Male,iPhone 14,iOS,3.71,0.1,30,49.9,1,Social,14.42,Minimal
4864,46,46-60,Male,iPhone 14,iOS,4.54,0.54,68,48.5,1,Work,19.52,Minimal
2567,23,18-25,Male,iPhone 14,iOS,5.04,2.11,57,46.0,0,Mixed,26.69,Moderate
3060,30,26-35,Male,Google Pixel 8,Android,8.92,1.48,110,77.2,2,Work,34.06,Moderate
2515,23,18-25,Male,Google Pixel 8,Android,5.71,3.33,46,103.9,1,Gaming,36.79,Moderate
5254,26,26-35,Male,iPhone 14,iOS,2.79,0.22,66,33.9,0,Work,24.63,Moderate
3652,40,36-45,Male,Xiaomi 13,Android,1.82,0.1,28,26.6,0,Work,18.54,Minimal
7188,32,26-35,Male,Samsung Galaxy S24,Android,8.78,4.54,83,130.7,3,Social,45.8,High
2048,23,18-25,Female,iPhone 14,iOS,9.91,0.25,62,163.0,2,Gaming,48.4,High
1814,24,18-25,Female,OnePlus 11,Android,6.16,2.21,120,109.4,1,Gaming,35.14,Moderate
7240,33,26-35,Female,iPhone 14,iOS,4.1,1.52,62,35.2,0,Mixed,16.14,Minimal
1303,37,36-45,Female,iPhone 14,iOS,0.5,0.1,44,12.5,0,Work,2.7,Minimal
5569,41,36-45,Female,Xiaomi 13,Android,3.87,0.29,79,47.2,1,Work,20.21,Minimal
4869,34,26-35,Male,Google Pixel 8,Android,5.94,0.68,65,65.8,0,Work,27.67,Moderate
2191,34,26-35,Female,Google Pixel 8,Android,7.22,0.71,86,77.3,0,Work,35.02,Moderate
7975,24,18-25,Male,Xiaomi 13,Android,3.17,2.09,39,63.1,0,Gaming,19.54,Minimal
1802,27,26-35,Female,Xiaomi 13,Android,7.88,0.41,52,76.7,1,Work,32.35,Moderate
6082,34,26-35,Female,iPhone 14,iOS,10.85,8.48,69,155.0,2,Social,62.35,Dangerous
3791,23,18-25,Female,Samsung Galaxy S24,Android,5.62,5.02,58,66.2,0,Social,29.19,Moderate
7829,26,26-35,Male,iPhone 14,iOS,7.55,1.62,46,68.6,1,Mixed,30.66,Moderate
4030,32,26-35,Male,OnePlus 11,Android,6.69,0.1,48,135.8,1,Gaming,46.4,High
2486,31,26-35,Male,OnePlus 11,Android,6.19,0.37,55,50.4,0,Work,21.33,Moderate
1357,34,26-35,Female,OnePlus 11,Android,10.0,5.97,35,99.0,0,Social,47.08,High
1920,24,18-25,Female,iPhone 14,iOS,4.42,1.77,28,86.5,1,Gaming,24.88,Moderate
2444,26,26-35,Female,Samsung Galaxy S24,Android,3.2,0.16,58,29.9,0,Work,21.83,Moderate
1762,41,36-45,Male,Samsung Galaxy S24,Android,9.43,0.78,63,76.0,0,Work,45.05,High
5920,32,26-35,Female,Samsung Galaxy S24,Android,2.41,0.36,29,28.0,0,Work,9.37,Minimal
3298,40,36-45,Male,iPhone 14,iOS,2.07,0.13,52,25.0,0,Work,9.6,Minimal
3716,54,46-60,Female,OnePlus 11,Android,7.94,1.5,68,74.6,0,Work,37.26,Moderate
6333,23,18-25,Male,Google Pixel 8,Android,5.12,0.21,67,53.2,0,Work,22.22,Moderate
6682,37,36-45,Female,iPhone 14,iOS,11.05,2.92,40,96.1,3,Mixed,43.54,High
7206,45,36-45,Male,Samsung Galaxy S24,Android,5.83,0.36,90,60.4,2,Work,24.7,Moderate
1518,32,26-35,Female,iPhone 14,iOS,5.14,4.93,82,70.8,0,Social,35.76,Moderate
7463,24,18-25,Male,iPhone 14,iOS,3.94,2.24,65,42.0,0,Mixed,18.01,Minimal
3399,26,26-35,Female,iPhone 14,iOS,0.87,0.1,32,24.5,0,Work,10.02,Minimal
5516,24,18-25,Male,Samsung Galaxy S24,Android,9.11,1.3,38,184.8,1,Gaming,43.62,High
4617,41,36-45,Female,Samsung Galaxy S24,Android,8.28,0.63,31,59.5,1,Work,33.43,Moderate
5317,34,26-35,Male,iPhone 14,iOS,3.78,0.8,89,81.9,0,Gaming,24.01,Moderate
1592,36,36-45,Male,Google Pixel 8,Android,10.75,0.62,60,70.0,2,Work,42.97,High
8154,38,36-45,Male,iPhone 14,iOS,4.14,2.07,86,41.2,0,Mixed,13.32,Minimal
3868,30,26-35,Male,iPhone 14,iOS,2.58,0.1,84,40.7,1,Social,11.68,Minimal
6081,27,26-35,Male,iPhone 14,iOS,3.83,1.71,44,36.4,0,Mixed,18.04,Minimal
2380,25,18-25,Male,Xiaomi 13,Android,12.09,3.44,67,99.0,0,Social,54.31,Dangerous
3941,29,26-35,Female,iPhone 14,iOS,3.45,1.13,58,65.0,0,Gaming,22.38,Moderate
1341,48,46-60,Male,OnePlus 11,Android,5.05,1.52,55,37.2,1,Work,17.39,Minimal
1413,35,26-35,Female,Xiaomi 13,Android,5.81,0.16,39,53.0,0,Work,25.83,Moderate
4918,31,26-35,Female,Google Pixel 8,Android,7.62,1.97,38,78.4,0,Mixed,31.01,Moderate
1197,40,36-45,Female,OnePlus 11,Android,5.23,1.64,55,50.6,1,Work,20.3,Minimal
5609,27,26-35,Male,Xiaomi 13,Android,4.08,0.1,75,43.6,0,Social,18.53,Minimal
2847,27,26-35,Male,Google Pixel 8,Android,5.65,4.13,56,90.6,0,Social,19.48,Minimal
7499,37,36-45,Female,iPhone 14,iOS,4.37,0.71,47,42.3,2,Work,23.49,Moderate
4188,33,26-35,Female,OnePlus 11,Android,8.91,0.86,58,72.2,4,Work,32.13,Moderate
4118,28,26-35,Male,Samsung Galaxy S24,Android,6.87,2.45,93,89.2,2,Mixed,40.03,Moderate
2813,47,46-60,Male,OnePlus 11,Android,5.23,1.0,65,86.8,1,Gaming,19.48,Minimal
8264,41,36-45,Female,iPhone 14,iOS,9.4,2.58,69,79.2,0,Mixed,49.33,High
7109,29,26-35,Female,iPhone 14,iOS,7.15,0.52,59,64.8,1,Work,25.23,Moderate
7817,45,36-45,Female,Google Pixel 8,Android,3.86,0.18,26,61.0,0,Social,25.99,Moderate
4622,32,26-35,Male,Google Pixel 8,Android,2.82,0.1,36,19.0,0,Work,17.68,Minimal
8021,40,36-45,Female,Xiaomi 13,Android,6.49,0.71,60,73.4,1,Mixed,31.88,Moderate
7085,44,36-45,Male,iPhone 14,iOS,4.41,0.1,39,56.6,0,Work,15.6,Minimal
8392,27,26-35,Female,Xiaomi 13,Android,3.23,0.11,35,30.5,0,Work,4.6,Minimal
5668,19,18-25,Female,Samsung Galaxy S24,Android,5.81,3.41,57,96.1,0,Gaming,31.78,Moderate
3055,38,36-45,Female,Samsung Galaxy S24,Android,6.86,0.53,61,73.4,0,Work,34.01,Moderate
7692,20,18-25,Female,Samsung Galaxy S24,Android,6.16,0.36,87,78.7,1,Social,37.4,Moderate
7237,51,46-60,Female,iPhone 14,iOS,13.01,11.94,38,141.6,1,Social,65.59,Dangerous
6500,21,18-25,Male,Samsung Galaxy S24,Android,12.16,20.38,79,99.0,0,Social,74.93,Dangerous
4863,34,26-35,Male,iPhone 14,iOS,9.09,2.07,61,81.7,1,Mixed,39.23,Moderate
1813,40,36-45,Female,iPhone 14,iOS,1.75,0.1,36,22.6,0,Work,14.43,Minimal
7225,30,26-35,Female,iPhone 14,iOS,8.86,2.04,53,139.0,2,Social,46.56,High
5314,27,26-35,Female,iPhone 14,iOS,11.09,10.32,41,127.1,2,Social,54.7,Dangerous
1181,37,36-45,Male,iPhone 14,iOS,9.72,8.42,35,121.9,2,Social,50.86,High
5335,38,36-45,Male,Samsung Galaxy S24,Android,9.63,1.2,94,103.9,1,Mixed,41.15,High
6625,27,26-35,Female,Xiaomi 13,Android,7.06,0.1,58,74.6,2,Work,35.38,Moderate
4586,35,26-35,Male,Google Pixel 8,Android,3.49,0.64,48,31.6,1,Work,20.64,Minimal
5586,27,26-35,Male,Samsung Galaxy S24,Android,12.18,5.79,71,190.8,3,Social,62.85,Dangerous
1166,48,46-60,Male,iPhone 14,iOS,4.61,0.1,91,38.6,0,Work,12.12,Minimal
8196,38,36-45,Male,iPhone 14,iOS,3.84,0.22,69,31.1,2,Work,21.06,Moderate
2030,30,26-35,Male,iPhone 14,iOS,6.27,1.71,60,64.4,0,Work,31.62,Moderate
2434,49,46-60,Male,Samsung Galaxy S24,Android,4.97,0.57,30,45.9,1,Work,24.48,Moderate
7854,27,26-35,Male,Google Pixel 8,Android,10.54,8.26,24,160.2,1,Social,65.43,Dangerous
1777,41,36-45,Female,Google Pixel 8,Android,7.13,3.26,46,55.9,0,Work,33.17,Moderate
7036,33,26-35,Female,Xiaomi 13,Android,6.81,1.33,103,99.0,0,Social,32.34,Moderate
4074,57,46-60,Female,iPhone 14,iOS,5.74,3.24,47,99.0,0,Gaming,38.51,Moderate
2078,23,18-25,Male,Samsung Galaxy S24,Android,9.85,3.86,42,179.6,1,Gaming,59.36,Dangerous
1418,21,18-25,Female,iPhone 14,iOS,9.76,12.07,56,160.0,4,Social,54.11,Dangerous
6142,46,46-60,Female,iPhone 14,iOS,4.28,2.98,84,59.6,0,Social,25.58,Moderate
3710,44,36-45,Female,OnePlus 11,Android,11.24,2.37,79,120.1,3,Mixed,56.34,Dangerous
7263,21,18-25,Female,Xiaomi 13,Android,14.95,0.27,43,190.0,1,Gaming,73.33,Dangerous
2943,37,36-45,Female,Samsung Galaxy S24,Android,3.75,1.75,55,36.9,0,Mixed,16.17,Minimal
4780,36,36-45,Male,Google Pixel 8,Android,9.1,0.36,66,99.0,0,Gaming,42.51,High
1534,32,26-35,Female,Samsung Galaxy S24,Android,9.54,0.57,47,95.8,0,Work,38.1,Moderate
3872,26,26-35,Female,Samsung Galaxy S24,Android,5.1,0.46,52,64.9,2,Social,24.13,Moderate
4371,44,36-45,Female,Xiaomi 13,Android,8.33,0.51,39,99.0,0,Social,39.86,Moderate
4664,23,18-25,Female,Samsung Galaxy S24,Android,5.72,0.22,43,57.8,0,Work,30.84,Moderate
7270,27,26-35,Male,iPhone 14,iOS,8.79,0.1,51,76.2,1,Work,28.61,Moderate
7562,35,26-35,Male,Xiaomi 13,Android,7.31,0.55,79,65.8,1,Work,24.8,Moderate
3836,40,36-45,Female,iPhone 14,iOS,3.7,0.3,49,54.5,2,Social,27.91,Moderate
2120,42,36-45,Female,Xiaomi 13,Android,4.19,0.1,50,95.7,0,Gaming,32.42,Moderate
2263,35,26-35,Male,Samsung Galaxy S24,Android,8.27,1.15,51,84.8,1,Work,31.73,Moderate
6180,29,26-35,Male,Google Pixel 8,Android,9.81,6.8,31,110.7,2,Social,45.45,High
4475,22,18-25,Female,iPhone 14,iOS,7.92,4.67,43,92.1,2,Social,43.71,High
4050,40,36-45,Male,Samsung Galaxy S24,Android,6.23,0.1,52,52.1,1,Work,26.53,Moderate
7837,37,36-45,Female,iPhone 14,iOS,0.54,0.1,57,10.0,0,Work,5.68,Minimal
1686,32,26-35,Female,Samsung Galaxy S24,Android,7.18,3.86,75,66.6,2,Mixed,31.91,Moderate
1599,24,18-25,Male,Samsung Galaxy S24,Android,4.59,0.95,31,90.4,0,Gaming,31.13,Moderate
1704,42,36-45,Male,iPhone 14,iOS,4.65,3.21,49,70.1,3,Social,34.89,Moderate
4186,44,36-45,Male,Xiaomi 13,Android,7.21,0.68,63,57.3,0,Work,26.97,Moderate
7614,33,26-35,Male,Samsung Galaxy S24,Android,5.03,2.78,31,66.7,1,Social,26.85,Moderate
7355,34,26-35,Female,iPhone 14,iOS,3.75,0.1,63,42.3,1,Work,15.45,Minimal
8177,24,18-25,Female,Samsung Galaxy S24,Android,1.78,1.63,112,26.1,0,Social,8.31,Minimal
7790,24,18-25,Female,Xiaomi 13,Android,5.87,0.12,38,113.8,1,Gaming,35.93,Moderate
1743,40,36-45,Male,iPhone 14,iOS,5.99,6.22,98,79.8,0,Social,31.41,Moderate
8017,24,18-25,Male,Xiaomi 13,Android,6.14,0.11,118,98.0,0,Social,34.48,Moderate
6694,31,26-35,Female,Samsung Galaxy S24,Android,6.24,0.2,56,41.0,1,Work,27.4,Moderate
7294,34,26-35,Female,Xiaomi 13,Android,5.37,0.4,47,57.7,0,Work,21.8,Moderate
1926,34,26-35,Male,Xiaomi 13,Android,4.93,7.35,83,59.1,0,Social,33.18,Moderate
8413,19,18-25,Female,iPhone 14,iOS,4.69,6.94,80,56.6,1,Social,27.14,Moderate
6998,47,46-60,Male,iPhone 14,iOS,5.3,0.1,59,53.2,0,Work,12.49,Minimal
6211,50,46-60,Male,OnePlus 11,Android,4.9,1.59,95,53.8,0,Mixed,23.95,Moderate
7315,25,18-25,Female,OnePlus 11,Android,7.07,4.85,76,111.2,2,Social,39.29,Moderate
7827,24,18-25,Male,OnePlus 11,Android,5.45,1.54,50,99.0,0,Gaming,30.1,Moderate
1419,30,26-35,Female,iPhone 14,iOS,2.37,0.1,65,28.9,2,Mixed,11.89,Minimal
6144,35,26-35,Male,Xiaomi 13,Android,8.05,8.87,26,99.0,0,Social,55.49,Dangerous
4225,36,36-45,Female,iPhone 14,iOS,4.98,0.1,49,52.7,1,Work,15.98,Minimal
1672,36,36-45,Male,Google Pixel 8,Android,11.45,4.56,86,99.0,0,Social,53.36,Dangerous
3476,32,26-35,Male,Google Pixel 8,Android,3.08,0.1,50,28.5,0,Work,7.09,Minimal
7239,53,46-60,Female,OnePlus 11,Android,6.95,1.37,65,61.7,1,Mixed,29.1,Moderate
4382,38,36-45,Male,iPhone 14,iOS,5.67,0.35,61,62.2,1,Work,25.06,Moderate
7053,33,26-35,Male,Xiaomi 13,Android,8.14,3.21,75,109.2,1,Social,39.97,Moderate
3181,26,26-35,Male,iPhone 14,iOS,7.47,0.4,61,105.2,1,Social,31.07,Moderate
2996,36,36-45,Female,Samsung Galaxy S24,Android,3.63,0.95,43,30.0,0,Mixed,14.82,Minimal
7754,36,36-45,Male,Samsung Galaxy S24,Android,7.79,2.5,37,99.0,0,Social,37.57,Moderate
5085,24,18-25,Male,Xiaomi 13,Android,5.48,4.06,33,78.8,1,Social,28.11,Moderate
1977,21,18-25,Male,Samsung Galaxy S24,Android,4.91,0.56,71,44.1,0,Work,27.54,Moderate
1012,22,18-25,Female,iPhone 14,iOS,6.19,0.26,63,78.7,0,Social,28.3,Moderate
7853,37,36-45,Female,iPhone 14,iOS,7.72,3.96,29,122.8,2,Social,38.4,Moderate
1982,20,18-25,Male,iPhone 14,iOS,6.44,1.98,87,99.0,0,Social,42.76,High
4162,39,36-45,Male,Xiaomi 13,Android,9.28,1.15,40,77.2,1,Work,33.07,Moderate
1452,24,18-25,Male,Samsung Galaxy S24,Android,7.34,4.23,25,116.6,1,Gaming,38.13,Moderate
3618,35,26-35,Female,iPhone 14,iOS,5.41,1.43,33,58.5,0,Work,20.87,Moderate
1027,46,46-60,Male,iPhone 14,iOS,5.18,0.41,34,47.9,0,Work,23.21,Moderate
7403,25,18-25,Female,Samsung Galaxy S24,Android,6.37,0.59,50,66.2,1,Work,23.07,Moderate
4116,23,18-25,Female,iPhone 14,iOS,7.42,2.23,98,155.4,3,Gaming,35.41,Moderate
5642,43,36-45,Female,Xiaomi 13,Android,8.97,0.33,67,94.3,2,Work,41.07,Moderate
1902,38,36-45,Male,OnePlus 11,Android,3.53,1.79,54,37.0,0,Work,24.2,Moderate
6985,43,36-45,Male,iPhone 14,iOS,13.11,2.87,68,99.0,0,Work,52.91,Dangerous
2947,48,46-60,Male,OnePlus 11,Android,7.27,0.63,58,53.7,2,Work,21.32,Moderate
3075,50,46-60,Female,Google Pixel 8,Android,7.12,0.1,49,67.2,0,Work,30.51,Moderate
